92888,Tune_ups
92891,Upholstery
92893,"Washing, Waxing, Polishing, Steam Cleaning, etc."
92894,Wheels
92904,"Agricultural Implements, Parts and Accessories"
92907,"Aircraft _ Washing, Waxing, and Polishing"
92908,"Airplanes, Helicopters, and Accessories"
92912,"Asphalt Distributors, Levelers, Mixers, etc."
92913,Asphalt Heaters
92914,Asphalt Pavers
92915,"Asphalt Scarifiers, Milling Machines, Scrapers, Etc."
92917,Automotive Shop Equipment
92929,"Concrete Equipment: Buckets, Screeding Machines, Curbers, Finishers, Etc."
92930,Concrete Mixers
92932,Concrete and Asphalt Equipment (Not Otherwise Classified)
92933,"Cranes: Backhoe, Dragline, Clamshell, Etc."
92935,"Earth Handling, Grading, Moving, and Packing Equipment"
92939,Emergency/Rescue Vehicle Accessory and Major Component Items
92941,"Engines And Motors, Industrial"
92947,Lifts and Hoists
92948,"Machine Shop and Fabricating Services, Industrial"
92950,Machinery and Heavy Hardware (Not Lawn Equipment)
92958,Material Handling Equipment
92960,"Motor and Engine Maintenance and Repair, Small Gasoline"
92961,"Motor Rewinding and Repairing, Electric"
92962,"Motorcycles, Motor Scooters, and Trucksters (Including Golf Carts)"
92964,Pneumatic Tools
92965,"Refuse/Garbage Burning Equipment, Maintenance and Repair"
92966,Refuse/Garbage Collection/Dumping Equipment
92968,Road and Highway Equipment (Not Otherwise Classified)
92970,Snow Plows and Blowers
92974,"Tanks: Mobile, Portable, and Stationary (Includes Relining)"
92975,Taxiway and Runway Maintenance and Testing Equipment
92976,Spreaders (Salt and Sand)
92979,"Sweepers, Street"
92985,"Tractors, Industrial: Bulldozers, Crawlers, Wheel Type"
93105,Amusement Park Ride Equipment
93107,"Appliances and Equipment, Household (Not Laundry or HVAC)"
93111,"Athletic and Sporting Goods Equipment and Accessories (e.g., Shoulder Pads)"
93116,Bakery Equipment
93119,Barber and Beauty Shop Equipment
93121,"Bedding, All Types"
93123,Butcher Shop and Meat Processing Equipment
93130,"Cafeteria and Kitchen Equipment, Commercial"
93136,Dairy Equipment
93140,Food Processing and Canning Equipment
93144,"Furniture, Not Office (Includes Refinishing and Reupholstering)"
93146,"Furniture, Office (Includes Refinishing and Reupholstering)"
93153,Lighting Fixtures
93158,Musical Instruments
93165,"Park, Playground, and Swimming Pool Equipment"
93172,Sewing Room and Textile Machinery
93175,"Skating Rink Equipment, Roller and Ice"
93414,"Broom, Brush, and Mop Manufacturing Equipment"
93429,"Floor Maintenance Machines, Floor Covering Equipment"
93437,Irrigation Systems
93439,Janitorial Equipment
93442,"Laundry and Dry Cleaning Equipment, Commercial"
93446,Lawn Equipment
93458,Painting Equipment
93464,Plumbing Equipment and Fixtures
93477,Spraying Equipment
93484,"Toilets, Portable (Including Servicing)"
93608,Air Compressors and Accessories
93619,"Containers: Barrels, Drums, etc."
93621,"Craft Equipment, All Types"
93625,"Electrical Equipment (Except Cable and Wires, and Lighting Fixtures)"
93627,Emergency Warning Systems
93628,Energy Collecting Equipment and Accessories
93630,Fare Collection Equipment
93633,"Fire Protection Equipment and Systems Including Fire Hydrants, Jaws of Life, etc."
93634,Fire Extinguisher Maintenance (Including Recharging)
93635,Foundry Machine Shop Work
93636,"Furniture, School (Including Student Lockers) (Includes Refinishing and Reupholstery)"
93637,"Gates, Electric (Card Reader, etc.)"
93638,Glass and Glazing Equipment
93641,"Hand Tools, Equipment and Tools"
93643,"Hardware, Shelf Hardware, and Allied Items"
93648,"Industrial Equipment (Not Construction and Repair, or HVAC)"
93650,"Jewelry, Badges, Nameplates, Etc."
93654,"Pipeline Equipment, Maintenance and Repair"
93655,Plastics Forming and Molding Equipment
93657,Police Equipment
93658,Poultry Equipment
93660,Printing Plant and Bindery Equipment
93662,Pumps and Pump Accessories
93667,Refrigeration Equipment
93669,Rifle Range Equipment
93670,Roofing Equipment and Machinery
93671,Scaffolding
93672,School Equipment
93673,Security and Access Systems
93674,"Signs, Message Centers, Scoreboards, etc. (Including Sign Making Equipment)"
93675,"Steam Boilers, Steam Heating, and Power Plant Equipment"
93678,"Tarpaulins, Tents, and Canvas Items"
93680,Theatrical Equipment
93683,Toll Collection Equipment
93684,"Towers, Radio/Radar, etc. (Including Painting)"
93686,Traffic Control Devices
93689,"Venetian Blinds, Draperies, and Upholstery"
93690,Voting Machines
93691,Water Supply and Sewage Treatment Equipment
93693,Weapons
93695,Welding Equipment
93817,"Controlling, Indicating, and Recording Instruments and Supplies"
93824,Dental Equipment
93831,Engineering and Surveying Equipment; Drawing Instruments
93838,First Aid and Safety Equipment (Except Nuclear and Welding)
93845,"Furniture, Hospital, Specialized (Includes Refinishing and Reupholstering)"
93846,"Furniture, Laboratory, Specialized (Includes Refinishing and Reupholstering)"
93850,"Gas Equipment (Hospital, Laboratory, and Welding)"
93856,"Hospital and Medical Equipment, General"
93857,"Hospital and Medical Equipment, Invalid"
93862,"Laboratory Equipment and Accessories: For General and Analytical Research Use _ Nuclear, Optical, Physical"
93863,"Laboratory Equipment and Accessories: Specialized _ Biochemistry, Biology, Chemistry, etc."
93874,Optical Equipment
93876,Pollution Control Equipment
93878,"Respiratory Equipment (Including Air Tanks, Breathers, Masks, etc.)"
93879,Scales and Weighing Apparatus
93885,"Testing and Training Apparatus, Instruments, and Machines"
93890,Veterinary Equipment and Accessories (Including Cages and Kennels)
93895,X_Ray Equipment
93906,Audio_Visual Equipment
93915,Calculating Machines (Not Computer)
93918,"Clocks, Timers, Watches, and Jewelers' and Watchmakers' Tools and Equipment (Including Programming Timers, etc.)"
93921,"Computers, Data Processing Equipment and Accessories (Not Word Processing Equipment)"
93924,"Coolers, Drinking Water"
93927,Copy Machines
93935,Dictating Machines
93942,Intercom Equipment
93948,Library Machines and Supplies
93952,Mailing Machines and Equipment
93954,Microfilm and Microfiche Equipment
93959,"Office Equipment, Filing Systems, etc."
93960,"Office Machines and Mechanical Aids, Small"
93966,"Photographic Equipment (Not Including Graphic Arts, Microfilm, and X_Ray)"
93972,Radio/Telecommunications/Telephone Equipment (Including Facsimile Transceivers)
93973,"Radio, Television, and Electronic Testing, Measuring, and Analyzing Equipment"
93977,"Sound Equipment (Including Microphones, Speakers, Recording Equipment, etc.)"
93984,Television Equipment and Accessories (Including Video Equipment)
93987,Typewriters
93991,Visual Education Equipment
93994,Word Processing Equipment
94054,"Power Supply Installation, Electric"
94055,"Power Supply Maintenance and Repair, Electric"
94063,Rail Grinding
94075,Signal System Installation
94076,Signal System Maintenance and Repair
94085,Tower Construction
94086,Tower Maintenance and Repair
94088,Track Construction and Inspection
94089,Track Maintenance and Repair
94092,Weed/Brush Control Services
94610,Accounting and Billing Services (Including Payroll Services)
94612,Actuarial Services and Retirement Planning
94615,"Appraisal Services, Real Estate"
94616,Appraisal Services (Not Real Estate)
94620,Auditing
94625,Banking Services
94629,Cash Management Services
94630,Cash/Securities and Bonding Services
94633,Collection Services
94635,"Credit Card, Charge Card Services"
94636,Credit Investigation and Reporting
94646,Escrow and Title Services
94648,Financial Advisor
94650,Fund Raising Services
94654,Installment Purchase/Lease Purchase Financing and Lease With Option to Purchase Financing
94655,Inventory Services
94656,Investment Management Services
94660,Loan Administration
94661,Project Administration
94828,Dental
94832,Dietician Services
94835,Enrollment Centers - Application Fees
94842,Health Care Management
94844,Health Physics Services
94846,"Hospital Services, Inpatient and Outpatient"
94849,"Hygiene Services, Industrial"
94852,Infant Mortality Reduction Initiative
94854,Medicaid Enrollment Centers - Application Fees
94855,Medical Services (Non_Physician)
94864,Nursing
94868,Optician/Optometrical Services (Non_Physician)
94872,Pharmaceutical Services
94873,Physical Fitness Programs
94874,Professional Medical Services (Including Physicians and All Specialties)
94876,Psychologists/Psychological Services
94886,Therapy
94893,"Waste Disposal, Medical"
95202,Adoption
95205,Alcohol and Drug Detoxification
95206,Alcohol and Drug Prevention
95210,Barber/Beautician Services
95214,Children's Trust Fund
95215,Case Management
95216,Chaplain/Minister Services
95217,"Child Abuse: Identification, Treatment, and Prevention (Including Sexual Abuse)"
95218,Child Care Food Program
95219,Community Garden Program
95220,Correctional
95221,Counseling
95223,Court Intervention Services
95224,Culture Enrichment
95225,Day Care (Preschool)
95228,Day Care Training Consortium
95229,Deaf Interpreters
95230,Delivered Meals
95231,Discrimination Investigation
95232,Domicile
95236,Emergency Food
95237,Emergency Shelter
95238,Employee Assistance Programs (Including Unemployment Compensation Administration Services)
95239,Employment Generating Activities
95242,Family Planning
95243,Family and Social Services
95245,Food Stamps/Coupons
95247,Foster Home
95249,Halfway Housing
95251,Head Start Program
95253,Home Management
95254,Homemaker
95255,Homelessness Prevention Services
95256,Independent Living
95259,LiHeap Energy Assistance
95260,Job Search Workshop
95261,LiHeap Weatherization
95262,"Mental Health Services: Vocational, Residential, Etc."
95264,Mortuary and Funeral
95267,Parenting Intervention
95268,Project Independence
95269,Protection for Adults
95271,Rape and Sexual Assault Prevention
95274,Referral
95275,Refugee Assistance
95278,Safe Housing
95280,Senior Aides Program
95283,Summer Youth Program
95284,Supplemental Food Service
95285,Support Services
95288,Teenage Pregnancy Services
95289,Training and Instruction (For Staff)
95290,"Training and Instruction (For Clients, Not Staff)"
95291,Transitional Domicile
95292,Transitional Living
95293,Try_out Employment
95294,"Transportation Services For the Elderly, Handicapped, Incapacitated, Prisoners, Juries, etc."
95295,Youth Care
95306,Accident
95313,Aviation
95322,Boiler
95323,Builders Risk Insurance
95330,"Collision, Automotive"
95333,"Comprehensive, Automotive"
95337,Disability
95341,Fidelity and Surety
95343,Fire
95345,Flood
95348,Health/Hospitalization
95351,Inland Marine
95354,"Liability, Automotive"
95356,"Liability, General"
95358,"Liability, Professional"
95360,"Liability, Public Official/Government"
95363,Life
95366,"Malpractice, General"
95368,"Malpractice, Legal"
95370,"Malpractice, Medical"
95377,Property and Casualty
95383,Sports
95387,Title
95392,Worker's Compensation
95403,Cloth Towel Services
95405,Laundry and Linen Service
95410,Mop Cleaning Service
95420,Dry Cleaning Service
95470,Shop Towel/Floor Mat Cleaning Service
95605,Business Research Services
95610,Cataloging Services
95640,Magazine Subscriptions
95645,Microfilm Subscriptions
95650,Newspaper Subscriptions
95660,Professional Journal Subscriptions
95670,Research Services (Other Than Business)
95680,"Talking Books, Cassettes, etc. (For the Vision Impaired)"
95685,Training Material Subscriptions
95924,Boats and Motors Maintenance and Repair
95929,Buoys and Light Services Including Maintenance and Repair
95935,"Construction Services, General (Marine)"
95939,"Dam and Levee Construction, Maintenance and Repair"
95944,"Electronic and Communication Equipment Services (Including Installation, Maintenance and Repair)"
95951,Marine Equipment Maintenance and Repair (Not Otherwise Listed)
95952,Marine Life Services
95965,Reef Construction Services Including Maintenance and Repair
95984,"Towing Services, Marine"
95990,"Waterfront Construction Services Including Piers, Docks, Decking, etc. (Includes Maintenance and Repair)"
96102,"Administrative Services, All Kinds"
96104,Artists
96112,Codification of Government Codes
96115,"Concessions, Catering, Vending: Mobile and Stationary"
96117,Construction Management
96119,Conservation and Resource Management
96120,Correctional Facility Management Services
96121,Cost Estimating
96124,Court Reporting Services
96127,Decontamination Services
96129,Economic Impact Studies
96130,Employment Agency and Search Firm Services
96132,Environmental Impact Studies
96137,Fleet Management
96139,Floral Designing and Arranging Services
96140,Food Management Services
96141,Fuel Management Services
96143,Hydrological Services
96145,Inspection and Certification Services
96148,Laboratory and Field Testing Services (Not otherwise Classified)
96150,Legal Services
96151,Lobby Services
96153,Marketing Services
96155,Mining Services (Including Consulting and Geological Studies)
96157,Musical Production Services
96160,Public Opinion Surveys
96164,Real Estate Services
96165,"Scanning and Testing for Electrical Hot_Spots, etc."
96166,Sign Painting Services
96168,Sports Professionals Services (Including Sports and Recreational Programs)
96169,"Testing and Monitoring Services, Air, Gas and Water"
96170,"Tank Management Services, Storage (Including Underground)"
96172,Transcription Services: Legal and Medical
96174,Transit Management and Operations Services
96175,Translation Services
96178,"Travel Agency, Chartering, and Tour Guide Services"
96179,Travel Program Management Services
96185,"Utility Services, Electric, Gas, Water"
96186,Veterinary Services
96188,Weather Forecasting Services
96190,"Writing Services, All Kinds"
96194,"Zoning, Land Use Studies"
96205,Amusement and Entertainment Services
96206,"Animal Care, Animal Shelter Service, etc."
96208,Athletic Training
96209,Auctioneering Services
96214,"Blue Printing Services: Blue Prints, Blue Line, Large Engineering"
96216,"Boring, Drilling, Testing and Soundings"
96217,"Bus and Taxi Services, Limousines and Vans"
96218,"Cable Construction, Installation and Maintenance (Fiber Optic, Communication, Computer, etc.)"
96219,Cafeteria and Restaurant Services
96220,Cesspool Cleaning and Maintenance
96221,"Cleaning Services, Steam and Pressure"
96222,Chemical Laboratory Services
96223,Chemical Treatment of Boiler and Tower Water
96224,Courier/Delivery Services
96225,"Disposal and Removal, Dead Animals"
96226,Diving Services
96227,Cotton Ginning Service
96231,Electrostatic Painting
96233,"Engraving Services; Awards, Trophies, Etc."
96235,"Framing Services, Picture"
96236,Fireworks Display and Carnival Services
96237,Flagpoles
96238,"Galvanizing, Hot and Cold Dip; Plating"
96239,Hauling Services
96240,Hazardous Material Services
96243,"Hose Testing Services (Fire, Water, etc.)"
96245,Industrial Electroplating
96246,Installation Services (Not Otherwise Classified)
96247,Insurance and Risk Management
96248,Interior Design/Decorator Services
96250,"Leak Detection Services: Gas, Water, Chemical"
96251,Laminating Services
